subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,still_active,account_name,industry,country,signup_date,referral_source,plan_tier_y,seats_y,is_trial_y,churn_flag_y,total_usage_count,avg_usage_duration_secs,total_error_count,unique_features_used,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,total_tickets,avg_resolution_time_hours
S-c844bd,A-6a4e2d,2024-01-23,2024-11-03,Basic,9,171,2052,False,True,False,True,annual,True,False,Company_46,EdTech,UK,2023-04-07,partner,Pro,9,False,False,76.0,2350.714285714286,8.0,5.0,C-57871b,2024-07-19,budget,0.0,False,False,False,NaN,2.0,18.5
S-bbc0f7,A-b7724f,2024-09-15,2099-01-01,Basic,1,19,228,False,False,False,False,annual,True,True,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,47.0,1824.4,5.0,5.0,C-db2e8d,2023-08-25,unknown,52.88,False,False,False,missing features,3.0,28.666666666666668
S-2f9bef,A-cc1d8d,2024-12-08,2099-01-01,Enterprise,5,995,11940,False,False,False,False,annual,True,True,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,60.0,3401.1666666666665,3.0,5.0,C-17fb24,2024-12-19,unknown,217.22,False,False,False,too expensive,5.0,30.2
S-6717d6,A-84ebe4,2023-08-12,2099-01-01,Enterprise,21,4179,50148,False,False,False,False,annual,False,True,Company_68,FinTech,US,2023-03-12,ads,Pro,18,True,True,20.0,2633.0,1.0,2.0,C-2bf465,2024-01-20,support,0.0,False,False,False,missing features,4.0,29.5
S-17bedf,A-4437e4,2023-11-20,2024-09-17,Basic,3,0,0,True,False,False,True,monthly,True,False,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,38.0,1242.5,5.0,4.0,C-458075,2024-06-21,features,0.0,False,False,False,too expensive,6.0,34.666666666666664
S-88f1be,A-5a215a,2024-07-10,2099-01-01,Pro,87,4263,51156,False,True,False,False,annual,True,True,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,46.0,3258.2,5.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,29.5
S-b3613a,A-7641d3,2023-04-24,2099-01-01,Enterprise,8,1592,19104,False,False,False,False,monthly,True,True,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,60.0,4342.0,5.0,5.0,C-3c8ea9,2023-11-10,support,35.05,True,False,False,missing features,5.0,45.2
S-885aa7,A-7920cc,2024-03-11,2099-01-01,Enterprise,54,10746,128952,False,False,False,False,annual,True,True,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,76.0,3435.0,1.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,32.857142857142854
S-2c64e6,A-118d55,2024-12-24,2099-01-01,Basic,15,285,3420,False,False,False,False,monthly,False,True,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,82.0,2748.5555555555557,6.0,7.0,C-4b071b,2024-11-25,unknown,0.0,True,True,False,missing features,5.0,24.2
S-891976,A-95b24a,2024-09-12,2099-01-01,Basic,38,722,8664,False,True,False,False,monthly,True,True,Company_117,FinTech,US,2023-06-06,event,Pro,38,False,True,59.0,2707.0,4.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,21.2
S-9bc272,A-7da956,2024-07-20,2099-01-01,Pro,13,637,7644,False,False,False,False,annual,True,True,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,83.0,3169.125,10.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,32.666666666666664
S-2636a7,A-1f7acb,2024-07-05,2099-01-01,Enterprise,64,12736,152832,False,False,True,False,annual,True,True,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,64.0,4388.666666666667,7.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,41.714285714285715
S-3f48a5,A-0cc442,2024-10-04,2099-01-01,Basic,45,855,10260,False,False,False,False,monthly,False,True,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,51.0,3315.4,2.0,5.0,C-020446,2024-10-06,unknown,0.0,True,False,True,switched to competitor,3.0,37.0
S-58239c,A-87aa7b,2024-05-22,2099-01-01,Pro,24,1176,14112,False,False,False,False,monthly,True,True,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,86.0,3188.0,3.0,7.0,C-551bc8,2024-06-07,budget,0.0,False,False,False,NaN,3.0,27.333333333333332
S-e6571c,A-0be015,2024-11-03,2024-11-12,Basic,19,361,4332,False,False,False,True,annual,True,False,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,26.0,2775.3333333333335,0.0,2.0,C-eb8f3d,2024-12-13,unknown,74.68,False,False,False,too expensive,7.0,40.285714285714285
S-66569a,A-19b2c8,2023-07-31,2099-01-01,Pro,20,980,11760,False,False,False,False,monthly,False,True,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,80.0,3459.5,4.0,8.0,C-de3fd0,2024-08-16,pricing,0.0,False,False,False,missing features,3.0,29.333333333333332
S-e1444a,A-139c3b,2024-12-30,2099-01-01,Basic,21,0,0,True,False,False,False,annual,True,True,Company_185,HealthTech,US,2024-11-21,organic,Enterprise,10,True,True,78.0,4542.0,2.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,9.0,28.444444444444443
S-9f7b07,A-42e5e1,2024-11-28,2099-01-01,Pro,10,490,5880,False,False,False,False,annual,False,True,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,29.0,902.0,4.0,2.0,C-d85c26,2024-10-04,pricing,0.0,False,False,True,too expensive,3.0,29.0
S-9f8593,A-396e5f,2024-10-23,2099-01-01,Enterprise,2,0,0,True,False,False,False,monthly,True,True,Company_30,Cybersecurity,CA,2024-10-02,other,Enterprise,2,False,False,76.0,2482.5714285714284,3.0,7.0,C-762dd4,2024-11-30,features,0.0,False,False,False,too expensive,5.0,24.8
S-ef2990,A-76fa4d,2024-11-29,2099-01-01,Pro,69,3381,40572,False,False,False,False,annual,True,True,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,60.0,1992.7142857142858,8.0,7.0,C-217360,2024-12-03,pricing,31.49,False,False,False,too expensive,5.0,33.4
S-66b994,A-7f4db3,2024-10-29,2099-01-01,Basic,23,0,0,True,False,True,False,annual,True,True,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,34.0,4892.333333333333,1.0,3.0,C-ced436,2023-03-21,support,0.0,True,False,False,missing features,5.0,16.6
S-8b64df,A-92a333,2023-08-04,2099-01-01,Basic,9,171,2052,False,False,True,False,annual,True,True,Company_116,FinTech,US,2023-03-24,event,Enterprise,9,False,False,60.0,3571.4,8.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,23.25
S-f57b2b,A-20736a,2024-05-09,2099-01-01,Pro,50,2450,29400,False,False,False,False,annual,True,True,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,43.0,2933.6,2.0,5.0,C-8bf15d,2024-03-19,competitor,64.98,False,False,False,too expensive,4.0,42.25
S-c41b43,A-9f9299,2024-11-17,2099-01-01,Basic,28,532,6384,False,False,False,False,monthly,True,True,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,39.0,2020.5,5.0,4.0,C-1965c1,2024-10-08,competitor,0.0,False,False,False,NaN,5.0,36.2
S-a3455c,A-e51ec7,2024-09-16,2099-01-01,Enterprise,2,0,0,True,False,False,False,annual,True,True,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2,False,False,49.0,3041.8,2.0,5.0,C-d08588,2024-01-15,budget,0.0,False,False,False,too expensive,3.0,37.0
S-479d9a,A-463db0,2024-12-12,2099-01-01,Basic,37,703,8436,False,False,False,False,monthly,True,True,Company_16,HealthTech,US,2024-12-05,partner,Basic,15,False,False,78.0,4081.4285714285716,2.0,7.0,C-ddade1,2024-12-30,features,0.0,False,False,True,NaN,6.0,50.166666666666664
S-fa03a5,A-7dacce,2024-11-27,2099-01-01,Pro,12,588,7056,False,False,False,False,annual,True,True,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,25.0,2468.0,6.0,3.0,C-aa3075,2024-12-27,budget,0.0,False,False,False,missing features,4.0,32.5
S-10ab8d,A-9f0b68,2024-09-02,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,annual,False,True,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,19.0,2378.0,3.0,2.0,C-c4582f,2024-11-01,pricing,0.0,True,False,False,NaN,3.0,30.333333333333332
S-1ade0b,A-22d9d2,2024-10-24,2099-01-01,Pro,92,4508,54096,False,True,False,False,monthly,False,True,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,63.0,2714.6666666666665,4.0,6.0,C-0ba0a0,2024-10-17,pricing,0.0,False,False,False,NaN,6.0,16.0
S-a9ca9b,A-b9eed8,2024-10-06,2099-01-01,Enterprise,17,3383,40596,False,False,False,False,annual,True,True,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,35.0,1588.6,5.0,5.0,C-8d2bf5,2024-04-23,pricing,0.0,True,False,True,switched to competitor,5.0,29.2
S-efe3f6,A-dfbd31,2024-04-27,2099-01-01,Pro,17,833,9996,False,False,False,False,monthly,True,True,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,23.0,2197.0,0.0,3.0,C-9d8799,2024-01-01,features,0.0,True,False,False,too expensive,6.0,29.666666666666668
S-20f505,A-e1b9cd,2023-11-05,2099-01-01,Pro,78,3822,45864,False,False,False,False,annual,True,True,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,39.0,1134.5,2.0,4.0,C-37929d,2024-10-01,unknown,0.0,False,False,False,switched to competitor,1.0,35.0
S-ab3ad8,A-cd458b,2024-07-12,2099-01-01,Basic,10,190,2280,False,False,False,False,annual,True,True,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,74.0,3663.4285714285716,5.0,7.0,C-a4f797,2024-11-07,budget,0.0,False,False,False,switched to competitor,5.0,38.4
S-d3bd2f,A-81edc3,2024-06-08,2099-01-01,Basic,24,456,5472,False,False,False,False,monthly,True,True,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,61.0,3260.0,0.0,4.0,C-46580a,2024-03-03,unknown,0.0,False,False,False,missing features,3.0,52.666666666666664
S-c8a3f6,A-4e44e8,2024-09-04,2099-01-01,Basic,6,114,1368,False,False,False,False,monthly,False,True,Company_22,DevTools,US,2024-08-20,ads,Enterprise,3,False,True,62.0,2317.0,3.0,7.0,C-dcbfa4,2024-08-25,features,35.48,True,False,False,too expensive,3.0,31.333333333333332
S-5cda31,A-832ec2,2024-03-04,2099-01-01,Basic,5,95,1140,False,False,False,False,annual,False,True,Company_19,FinTech,UK,2023-11-19,event,Enterprise,4,True,False,86.0,2668.375,5.0,7.0,C-ca5f4b,2024-09-15,pricing,0.0,True,False,False,switched to competitor,3.0,26.0
S-34cfad,A-5a3eb9,2023-12-15,2099-01-01,Basic,29,551,6612,False,False,False,False,annual,True,True,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,36.0,2830.0,2.0,3.0,C-ed73ea,2024-04-14,features,0.0,True,False,False,NaN,3.0,24.0
S-bb84b1,A-af0cd2,2023-10-12,2099-01-01,Basic,30,570,6840,False,False,False,False,annual,True,True,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,84.0,3708.777777777778,4.0,8.0,C-481838,2023-10-26,unknown,0.0,False,True,False,switched to competitor,3.0,54.333333333333336
S-73cd99,A-726cfa,2024-09-06,2099-01-01,Enterprise,11,0,0,True,False,False,False,monthly,True,True,Company_82,DevTools,US,2023-07-01,partner,Pro,11,False,False,123.0,2489.75,7.0,11.0,C-b7dfcd,2024-08-08,support,122.11,False,False,False,too expensive,3.0,35.666666666666664
S-6bc703,A-c37cab,2024-08-01,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,monthly,True,True,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,55.0,3992.0,3.0,4.0,C-4bbb74,2024-11-16,competitor,0.0,False,False,False,missing features,4.0,33.0
S-9b5676,A-1e50e0,2024-03-02,2099-01-01,Pro,98,4802,57624,False,False,False,False,monthly,False,True,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,41.0,1985.0,5.0,5.0,C-1f9cf2,2024-04-26,pricing,0.0,False,False,False,switched to competitor,2.0,20.5
S-d30d10,A-c45b23,2024-10-06,2099-01-01,Basic,7,133,1596,False,False,False,False,monthly,False,True,Company_75,FinTech,UK,2023-12-08,partner,Basic,5,False,False,17.0,3173.0,0.0,2.0,C-2447b3,2024-03-24,support,0.0,False,False,True,missing features,3.0,36.666666666666664
S-b3f236,A-712533,2024-07-15,2099-01-01,Enterprise,18,3582,42984,False,False,False,False,monthly,True,True,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,87.0,3255.8571428571427,5.0,7.0,C-974322,2024-07-18,unknown,0.0,True,False,False,missing features,5.0,37.4
S-929a7c,A-328bd0,2023-08-10,2099-01-01,Basic,28,0,0,True,False,False,False,monthly,True,True,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,53.0,2454.6666666666665,2.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,46.0
S-f9092a,A-f03140,2024-07-10,2099-01-01,Basic,38,722,8664,False,False,False,False,monthly,True,True,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,19.0,4717.0,1.0,2.0,C-ab36fc,2024-10-03,competitor,0.0,False,False,False,missing features,7.0,36.0
S-c5d797,A-35083d,2024-08-13,2099-01-01,Enterprise,19,3781,45372,False,False,False,False,monthly,True,True,Company_27,HealthTech,IN,2023-04-28,partner,Basic,19,False,True,22.0,1647.0,0.0,2.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,49.75
S-99af79,A-0532a9,2024-10-05,2099-01-01,Basic,19,361,4332,False,False,False,False,annual,False,True,Company_170,FinTech,IN,2024-09-25,event,Pro,19,False,False,50.0,5122.0,3.0,4.0,C-2fb169,2024-10-09,pricing,2.4,False,False,False,too expensive,8.0,30.75
S-ce932b,A-a1b80b,2024-08-24,2099-01-01,Pro,16,784,9408,False,False,False,False,annual,False,True,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,76.0,3942.1428571428573,7.0,7.0,C-d33672,2024-07-11,budget,12.99,False,False,True,switched to competitor,4.0,41.0
S-1f2b1a,A-544d0a,2024-06-22,2099-01-01,Pro,6,294,3528,False,False,False,False,monthly,True,True,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,111.0,2887.909090909091,4.0,9.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,38.5
S-a14c42,A-4d1e75,2024-10-10,2099-01-01,Basic,20,380,4560,False,False,False,False,monthly,True,True,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,23.0,1340.0,1.0,2.0,C-13f833,2024-09-05,budget,0.0,False,False,False,missing features,2.0,15.0
S-147ad7,A-54ecc2,2024-08-29,2099-01-01,Basic,4,76,912,False,False,False,False,annual,True,True,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,72.0,4109.0,5.0,6.0,C-4a3e8e,2024-11-23,support,0.0,True,False,False,NaN,5.0,37.4
S-69fb37,A-e4bf56,2024-12-12,2099-01-01,Pro,17,833,9996,False,False,False,False,annual,True,True,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,60.0,2785.375,0.0,8.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,8.0,29.125
S-d90352,A-f9cc74,2024-12-05,2099-01-01,Enterprise,30,0,0,True,True,False,False,annual,True,True,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,24.0,4772.0,2.0,2.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,49.833333333333336
S-a9a5a1,A-7c4956,2023-06-05,2099-01-01,Basic,9,171,2052,False,False,False,False,monthly,False,True,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,6.0,48.0,3.0,1.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,13.666666666666666
S-daf6b3,A-8bde0c,2024-11-04,2099-01-01,Pro,12,588,7056,False,False,False,False,monthly,True,True,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,45.0,4573.25,4.0,4.0,C-8d2855,2024-12-30,pricing,0.0,False,False,False,NaN,3.0,25.666666666666668
S-03bfa3,A-bc4d48,2024-12-27,2099-01-01,Basic,35,665,7980,False,False,False,False,annual,True,True,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,59.0,2428.5,0.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,41.166666666666664
S-de3170,A-98a59a,2024-10-27,2099-01-01,Pro,56,2744,32928,False,False,False,False,annual,True,True,Company_80,FinTech,UK,2023-08-04,partner,Enterprise,56,False,False,43.0,1574.75,2.0,4.0,C-fcfc3c,2024-09-11,support,0.0,True,False,False,switched to competitor,3.0,37.333333333333336
S-cfbb85,A-054577,2024-08-06,2099-01-01,Pro,16,784,9408,False,True,False,False,monthly,False,True,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,44.0,2136.4,0.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,46.0
S-42f3be,A-05f0e5,2024-04-29,2099-01-01,Enterprise,32,6368,76416,False,False,False,False,monthly,True,True,Company_40,FinTech,US,2023-05-04,partner,Basic,32,False,False,60.0,3518.0,8.0,6.0,C-307676,2024-01-14,unknown,0.0,True,False,False,missing features,4.0,20.0
S-c04755,A-2789e3,2024-10-14,2099-01-01,Basic,11,209,2508,False,False,False,False,annual,True,True,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,66.0,1938.1666666666667,0.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,47.25
S-bfca66,A-10b8da,2023-06-09,2099-01-01,Basic,14,266,3192,False,False,False,False,annual,False,True,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,64.0,3207.3333333333335,0.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,31.333333333333332
S-cdf625,A-c222ab,2024-08-24,2099-01-01,Pro,32,1568,18816,False,False,False,False,monthly,True,True,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,47.0,2333.4,3.0,5.0,C-cdb4d0,2024-10-05,support,0.0,False,False,False,NaN,4.0,39.0
S-d8f67e,A-f97b9a,2024-06-11,2099-01-01,Enterprise,36,7164,85968,False,False,False,False,monthly,True,True,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,61.0,2666.6,6.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,31.714285714285715
S-80af39,A-7f29a7,2024-09-26,2099-01-01,Basic,41,779,9348,False,False,False,False,monthly,True,True,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,61.0,3052.8571428571427,9.0,6.0,C-95f56e,2024-10-09,unknown,23.97,True,False,False,switched to competitor,1.0,24.0
S-11034a,A-9bfc9f,2024-07-11,2099-01-01,Pro,53,2597,31164,False,True,True,False,annual,True,True,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,51.0,3377.5,0.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,35.333333333333336
S-40d3aa,A-9badbd,2024-08-22,2099-01-01,Basic,103,1957,23484,False,False,False,False,monthly,True,True,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,22.0,2257.6666666666665,1.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,30.2
S-679640,A-b44e3e,2024-06-25,2099-01-01,Enterprise,40,7960,95520,False,False,False,False,monthly,False,True,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,63.0,4546.333333333333,2.0,5.0,C-fe7ee4,2024-04-14,unknown,0.0,False,False,False,switched to competitor,3.0,40.0
S-cb853a,A-c37cab,2024-12-17,2099-01-01,Basic,23,437,5244,False,False,False,False,annual,True,True,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,52.0,2777.6,2.0,5.0,C-4bbb74,2024-11-16,competitor,0.0,False,False,False,missing features,4.0,33.0
S-f553b5,A-6da850,2023-10-08,2099-01-01,Pro,34,1666,19992,False,True,False,False,monthly,True,True,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,36.0,3453.3333333333335,4.0,3.0,C-872bcf,2024-09-07,budget,0.0,False,False,False,switched to competitor,5.0,49.0
S-fb0905,A-09316c,2024-12-10,2099-01-01,Basic,70,1330,15960,False,False,False,False,annual,True,True,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,25.0,3996.5,0.0,2.0,C-6cbc28,2024-12-05,unknown,0.0,False,False,False,switched to competitor,4.0,54.75
S-0fc73c,A-9affe6,2023-09-14,2099-01-01,Basic,56,1064,12768,False,False,False,False,annual,True,True,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,47.0,2019.1666666666667,4.0,6.0,C-47cdaa,2024-01-12,features,83.06,False,False,False,missing features,3.0,58.0
S-7e7a73,A-89ee83,2024-12-20,2099-01-01,Enterprise,16,3184,38208,False,False,False,False,monthly,True,True,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,81.0,3537.714285714286,0.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,21.8
S-2dc98b,A-5a92e7,2024-11-08,2099-01-01,Pro,9,441,5292,False,False,False,False,annual,True,True,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,65.0,2560.8571428571427,11.0,7.0,C-fafb31,2024-06-18,features,0.0,True,False,False,missing features,7.0,45.0
S-16f4a2,A-e08cd3,2024-11-10,2099-01-01,Enterprise,67,13333,159996,False,False,False,False,annual,True,True,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,16.0,1996.5,0.0,2.0,C-cf17ca,2024-12-17,features,0.0,False,False,False,too expensive,8.0,30.375
S-6630bc,A-600734,2024-03-07,2099-01-01,Enterprise,29,5771,69252,False,False,False,False,monthly,True,True,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,37.0,1203.5,4.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,52.57142857142857
S-bd2ab2,A-186a44,2024-11-23,2099-01-01,Enterprise,47,9353,112236,False,False,False,False,annual,True,True,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,20.0,5140.0,0.0,1.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,38.285714285714285
S-97bc99,A-82861f,2024-05-25,2099-01-01,Pro,46,2254,27048,False,False,False,False,annual,True,True,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,44.0,2840.0,2.0,5.0,C-155feb,2024-05-17,support,0.0,False,False,False,NaN,5.0,24.4
S-0c0ddf,A-65c341,2024-10-05,2099-01-01,Enterprise,11,2189,26268,False,False,False,False,annual,True,True,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,62.0,3904.8571428571427,6.0,7.0,C-f17b79,2024-03-07,support,0.0,False,False,False,too expensive,5.0,41.4
S-f45fe3,A-02fac6,2024-05-30,2099-01-01,Pro,59,2891,34692,False,False,False,False,monthly,True,True,Company_52,FinTech,US,2023-04-06,event,Pro,22,False,False,34.0,3778.3333333333335,1.0,3.0,C-6d80a6,2024-08-21,support,0.0,False,False,False,missing features,6.0,23.333333333333332
S-936fa3,A-02cd81,2024-07-16,2099-01-01,Pro,44,2156,25872,False,False,False,False,annual,True,True,Company_76,HealthTech,IN,2024-03-28,other,Basic,44,False,False,12.0,3276.0,0.0,1.0,C-c66a6c,2024-04-30,pricing,0.0,False,False,False,NaN,3.0,17.333333333333332
S-82df6c,A-ac9111,2023-09-06,2099-01-01,Pro,41,2009,24108,False,False,True,False,annual,True,True,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,89.0,3525.75,7.0,7.0,C-75abb3,2024-06-25,budget,0.0,True,False,False,missing features,3.0,24.666666666666668
S-a83bc2,A-b07b56,2024-11-25,2099-01-01,Basic,25,475,5700,False,False,False,False,monthly,False,True,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,35.0,3467.0,8.0,2.0,C-bd5b55,2024-12-24,budget,0.0,False,False,False,switched to competitor,4.0,31.25
S-69a7ce,A-58b9ff,2024-07-14,2099-01-01,Pro,6,294,3528,False,False,False,False,annual,True,True,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,72.0,4237.285714285715,0.0,7.0,C-79999b,2024-10-10,pricing,0.0,False,False,False,too expensive,2.0,66.0
S-522a6f,A-3a7284,2024-11-30,2099-01-01,Enterprise,39,7761,93132,False,False,False,False,annual,True,True,Company_93,FinTech,US,2024-11-17,organic,Enterprise,31,False,False,77.0,2959.625,1.0,8.0,C-9c89ca,2024-12-26,unknown,0.0,False,False,False,missing features,3.0,56.333333333333336
